pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type,reward_withheld
614729995b2ed1d007babcc7,17,"[17183, 18203, 19789]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['2', '1', '4', '3', '5', '6', '7', '8', '10', '11', '12', '9'], 'time': [5092, 5868, 6796, 7404, 8747, 9382, 9916, 10715, 11892, 12492, 13236, 13835]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '9', '2', '2', '1', '4', '3', '5', '6', '7', '8', '10', '11', '12', '9'], 'time': [4101, 4434, 4500, 4799, 5614, 6465, 7116, 8562, 9094, 9643, 10429, 11622, 12220, 12984, 13586]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '9', '9', '2', '2', '1', '4', '2', '3', '5', '6', '7', '6', '8', '10', '11', '10', '12', '9'], 'time': [1037, 3300, 4119, 4453, 4518, 5416, 6331, 7046, 7095, 7861, 8996, 9608, 10276, 10375, 11156, 12171, 12754, 12852, 13485, 14385]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 48]","[15631, 485, 1066]",0,0,35,"[None, None, None]","['', 2, -8, 48, -24, -4, -8, -24, 48, -2, 4, 24, -48]",1793481,22476,mouselab-mdp,False
614729995b2ed1d007babcc7,18,"[8311, 9067, 9832]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1', '2', '4', '3'], 'time': [3052, 3981, 5725, 6751]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '4', '3', '3'], 'time': [2780, 3760, 4328, 5181, 6092, 6440]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '4', '4', '2', '3', '3'], 'time': [2678, 3628, 4277, 4565, 6023, 6074, 6224, 7340]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[6241, 240, 230]",0,0,55,"[None, None, None]","['', 2, 4, 48, -24, 2, -8, -24, -24, 2, -8, -24, -48]",1806800,13106,mouselab-mdp,False
614729995b2ed1d007babcc7,19,"[12710, 13731, 14657]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['5', '1', '6', '7', '8', '12', '10', '9', '11'], 'time': [3687, 4480, 5431, 6023, 7110, 8198, 8839, 9439, 10086]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '5', '1', '6', '7', '8', '12', '10', '9', '11'], 'time': [2448, 3184, 3446, 4062, 4811, 5759, 6691, 7823, 8540, 9087, 9837]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '5', '5', '1', '6', '7', '6', '8', '12', '10', '9', '11', '9'], 'time': [966, 3169, 3214, 4013, 4750, 5712, 6324, 6426, 7622, 8421, 9070, 9670, 10818, 11350]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[11149, 498, 391]",0,0,40,"[None, None, None]","['', -2, 4, -24, 48, 4, -8, 48, -48, 2, -8, 48, 24]",1823970,16950,mouselab-mdp,False
614729995b2ed1d007babcc7,20,"[21778, 22869, 23552]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['2', '4', '3', '1', '11', '12', '9', '10', '6', '7', '8', '5'], 'time': [3543, 4735, 5722, 7460, 9512, 10705, 11879, 13183, 14128, 15032, 15951, 16944]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '4', '3', '3', '1', '11', '11', '10', '12', '9', '9', '10', '10', '10', '5', '6', '7', '8', '5'], 'time': [2769, 2935, 4167, 4433, 5153, 5422, 7162, 8961, 9255, 9792, 10191, 11039, 11455, 12244, 12536, 12902, 13637, 13769, 14510, 15549, 16654]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '2', '4', '4', '2', '3', '3', '1', '11', '11', '10', '12', '9', '9', '10', '10', '9', '10', '9', '5', '6', '7', '6', '8'], 'time': [1591, 2710, 2870, 4136, 4200, 4984, 5133, 5168, 6487, 8444, 9009, 9775, 9859, 10974, 11173, 12240, 12271, 12569, 12655, 13452, 13502, 13672, 14383, 15350, 15481, 16264]}, 'edge': {'target': [], 'time': []}}}","[-2, -8, 24]","[19458, 555, 163]",0,0,7,"[None, None, None]","['', -2, -8, -24, 24, -2, -8, -48, 24, -2, -8, 24, 24]",1849883,25713,mouselab-mdp,False
614729995b2ed1d007babcc7,21,"[15428, 16229, 17165]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['9', '10', '11', '12', '1', '2', '3', '4', '5', '6', '7', '8'], 'time': [2684, 4059, 4760, 5772, 6909, 7524, 8164, 9445, 11378, 11884, 12372, 13781]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '10', '11', '12', '1', '2', '3', '4', '5', '6', '7', '8'], 'time': [2388, 3041, 3788, 4452, 5483, 6666, 7180, 7847, 8977, 10764, 11691, 12156, 13537]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '9', '10', '10', '11', '12', '1', '2', '3', '2', '4', '1', '5', '6', '7', '6'], 'time': [1189, 3020, 3087, 4403, 5234, 6131, 7163, 7829, 8782, 8894, 10308, 10509, 11625, 12073, 13173, 13387]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 48]","[13768, 276, 378]",0,0,35,"[None, None, None]","['', -2, 8, -24, 24, 2, -8, 48, -24, 2, 8, -24, -24]",1868972,18879,mouselab-mdp,False
614729995b2ed1d007babcc7,22,"[20524, 21225, 21946]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1', '2', '4', '3', '11', '10', '12', '9', '8', '6', '7', '5'], 'time': [3228, 4164, 4884, 5564, 6596, 7405, 7948, 8493, 9636, 10836, 11692, 12573]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '3', '11', '10', '10', '12', '9', '0', '5', '6', '8', '6', '7', '5'], 'time': [2988, 3785, 4553, 5291, 6364, 6847, 7147, 7695, 8305, 9011, 9031, 9062, 9342, 10426, 11389, 12037]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '9', '1', '2', '4', '2', '3', '11', '10', '10', '12', '9', '0', '5', '6', '8', '6', '7'], 'time': [1227, 1489, 1787, 3735, 4533, 5233, 5267, 6033, 6830, 6880, 7628, 8129, 8994, 9029, 9053, 9145, 9941, 11226, 11956]}, 'edge': {'target': [], 'time': []}}}","[2, 8, -24]","[18286, 178, 185]",0,0,-21,"[None, None, None]","['', 2, 8, -24, -48, -4, 8, -48, -48, -2, -8, -24, -24]",1893560,24362,mouselab-mdp,False
614729995b2ed1d007babcc7,23,"[7421, 8165, 8786]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['2', '4', '3', '1'], 'time': [3017, 3579, 4115, 5131]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['2', '4', '3', '1', '0'], 'time': [2768, 3305, 3850, 4898, 5998]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '2', '4', '3', '1'], 'time': [1337, 1602, 3286, 3804, 4515, 5482]}, 'edge': {'target': [], 'time': []}}}","[2, -4, 48]","[5487, 217, 101]",0,0,47,"[None, None, None]","['', 2, -4, 48, -48, -2, 8, -48, 24, -2, -8, 48, 48]",1905462,11735,mouselab-mdp,False
614729995b2ed1d007babcc7,24,"[7210, 7991, 8637]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['9', '10', '12'], 'time': [3394, 4746, 5375]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '10', '10', '12'], 'time': [3100, 3862, 4243, 4496, 5094]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '0', '9', '11', '10', '10', '12'], 'time': [695, 1432, 3081, 3744, 4184, 4383, 5077, 5774]}, 'edge': {'target': [], 'time': []}}}","[-2, 4, 24]","[4656, 260, 131]",0,0,28,"[None, None, None]","['', -4, -4, -24, 48, 2, 4, -24, -48, -2, 4, 24, 24]",1919728,14015,mouselab-mdp,False
614729995b2ed1d007babcc7,25,"[7043, 7823, 8434]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}}","[2, -4, 24]","[1171, 263, 92]",0,0,27,"[None, None, None]","['', 2, -4, 24, 48, -2, 4, -48, -48, -4, 4, 24, -24]",1936588,16660,mouselab-mdp,False
614729995b2ed1d007babcc7,26,"[4219, 5067, 5757]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': [], 'time': []}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0'], 'time': [11460]}, 'edge': {'target': [], 'time': []}}}","[-4, -8, -24]","[2883, 303, 169]",0,0,-31,"[None, None, None]","['', 4, 4, 24, -24, -4, -8, 48, -24, 4, 4, 48, 24]",1949454,12652,mouselab-mdp,False
614729995b2ed1d007babcc7,27,"[15111, 15878, 16763]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['1', '2', '4', '3', '11', '10', '9', '12'], 'time': [4358, 5078, 6947, 8274, 10096, 11414, 12198, 13247]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '3', '3', '3', '11', '11', '11', '10', '9', '12'], 'time': [4103, 4869, 6631, 7599, 7767, 7948, 9046, 9494, 9935, 11158, 11941, 12934]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '2', '4', '3', '3', '3', '1', '11', '11', '11', '10', '9', '12'], 'time': [2670, 3869, 4752, 5633, 7250, 7620, 7815, 8848, 8928, 9063, 9548, 10494, 11708, 12638, 13479]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[11731, 241, 344]",0,0,45,"[None, None, None]","['', -4, -4, 24, -24, 4, 4, 24, 48, 4, -4, 48, -48]",1968765,19096,mouselab-mdp,False
614729995b2ed1d007babcc7,28,"[7874, 8860, 10313]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [3387, 4202, 4779, 5730]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '5', '6', '7', '8', '8'], 'time': [2618, 3225, 3993, 4518, 5081, 5512]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '5', '6', '7', '6', '8'], 'time': [1001, 2601, 2669, 3648, 4463, 4995, 5063, 5113]}, 'edge': {'target': [], 'time': []}}}","[-2, 4, 48]","[5762, 448, 929]",0,0,51,"[None, None, None]","['', -4, -4, -24, -24, -2, 4, 48, -24, -2, -4, -24, 48]",1983657,14666,mouselab-mdp,False
614729995b2ed1d007babcc7,29,"[12113, 13041, 15442]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['1', '2', '4', '3', '10', '11', '12', '9'], 'time': [3498, 4495, 5965, 6566, 8006, 9285, 10196, 10863]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '1', '2', '4', '3', '9', '10', '11', '11', '12', '9'], 'time': [2965, 3248, 3880, 5611, 6260, 7306, 7828, 8374, 9020, 9870, 10536]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '9', '1', '1', '2', '4', '2', '3', '9', '10', '11', '11', '10', '12'], 'time': [668, 1599, 1842, 2982, 3764, 5529, 6210, 6244, 7158, 7357, 8339, 8651, 9603, 9803, 10420]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[9651, 389, 1871]",0,0,55,"[None, None, None]","['', 4, 8, -48, -48, 2, 4, -24, -48, 2, 8, 48, -48]",2001735,17850,mouselab-mdp,False
614729995b2ed1d007babcc7,30,"[20271, 21756, 22770]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1', '2', '4', '3', '11', '12', '10', '9', '5', '6', '7', '8'], 'time': [7453, 8035, 8843, 9611, 10708, 11785, 12315, 13042, 13922, 15084, 15779, 16616]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '3', '11', '10', '12', '10', '9', '0', '5', '6', '6', '7', '8'], 'time': [7244, 7828, 8560, 9378, 10208, 10956, 11420, 12020, 12637, 13287, 13520, 14203, 14636, 15499, 16348]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '2', '4', '2', '3', '1', '11', '10', '12', '10', '9', '0', '5', '6', '6', '7', '6'], 'time': [6050, 7680, 8361, 9010, 9059, 10074, 10159, 10940, 11073, 11988, 12622, 13253, 13321, 14168, 14268, 15349, 16050, 16148]}, 'edge': {'target': [], 'time': []}}}","[-2, -4, 48]","[13525, 939, 497]",0,0,35,"[None, None, None]","['', -2, -4, -48, 48, -2, -4, 24, 48, -4, -8, -24, 24]",2028173,26254,mouselab-mdp,False
5c85883136f2450001c86ba9,1,"[8349, 12272, 18222]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1', '5'], 'time': [2523, 6684]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '0', '5', '6'], 'time': [2184, 6037, 6136, 7617]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '0', '1', '0', '5', '6', '6', '7', '6'], 'time': [932, 1199, 3666, 6069, 7552, 7683, 10600, 15801, 16883]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[6812, 3403, 5427]",0,0,47,"[None, None, None]","['', -2, 8, 48, 48, 4, -8, -48, 48, 2, -4, -48, 48]",973258,21281,mouselab-mdp,False
5c85883136f2450001c86ba9,2,"[8878, 9967, 10876]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['9', '12'], 'time': [3599, 6529]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '12'], 'time': [3357, 6175]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '9', '12'], 'time': [1839, 1957, 3258, 6091, 7440]}, 'edge': {'target': [], 'time': []}}}","[2, -8, -24]","[6092, 572, 399]",0,0,-27,"[None, None, None]","['', 2, 4, 48, -24, 2, -8, -24, -24, 2, -8, -24, -48]",989667,16230,mouselab-mdp,False
5c85883136f2450001c86ba9,3,"[9252, 10206, 11160]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['5', '7'], 'time': [3641, 6626]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '7'], 'time': [3156, 3344, 5647]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '0', '0', '0', '0', '0', '5', '7'], 'time': [1045, 1111, 1526, 1627, 1944, 3178, 5395, 7245]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 24]","[7026, 440, 439]",0,0,21,"[None, None, None]","['', -4, 8, -24, 48, 2, -8, 24, 48, 2, -8, -24, -48]",1004097,13813,mouselab-mdp,False
5c85883136f2450001c86ba9,4,"[11708, 12933, 14010]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['9', '1', '3', '4'], 'time': [4912, 6231, 7960, 10288]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '2', '3', '2', '4', '2'], 'time': [4026, 5644, 7326, 7627, 9093, 9326, 10926]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '0', '9', '1', '2', '3', '2', '4', '2', '3'], 'time': [1213, 3493, 5525, 7310, 7360, 9044, 9243, 10895, 10943, 10992]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 24]","[9916, 703, 564]",0,0,37,"[None, None, None]","['', 4, 8, -48, 24, -2, 8, -48, -48, -4, 4, 48, -48]",1021755,17069,mouselab-mdp,False
5c85883136f2450001c86ba9,5,"[8953, 9909, 10817]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '12'], 'time': [3149, 4556, 6334, 7647]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '0', '1', '9', '12', '0'], 'time': [2324, 2810, 4010, 4126, 5909, 7309, 8409]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['3', '3', '0', '5', '0', '1', '9', '12'], 'time': [1124, 1258, 2442, 3943, 4026, 5742, 7242, 8158]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 24]","[7025, 447, 389]",0,0,37,"[None, None, None]","['', -2, -4, -24, 48, -2, -8, -48, -24, 4, 8, 48, 24]",1037264,15360,mouselab-mdp,False
5c85883136f2450001c86ba9,6,"[11820, 12954, 13818]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '11', '12'], 'time': [3402, 4972, 6596, 8192, 9854]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '9', '11', '10', '12'], 'time': [2856, 3089, 4698, 6032, 7813, 9330, 9463]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '5', '1', '9', '11', '10', '12'], 'time': [1411, 2196, 3029, 4634, 5963, 7731, 9264, 9413, 10632]}, 'edge': {'target': [], 'time': []}}}","[2, -4, 24]","[9449, 621, 350]",0,0,22,"[None, None, None]","['', -4, 8, 24, -48, -4, -8, -24, 24, 2, -4, -48, 24]",1054069,16203,mouselab-mdp,False
5c85883136f2450001c86ba9,7,"[7844, 9023, 10202]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['5', '1', '3', '4'], 'time': [3029, 4186, 5519, 6587]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '1', '3', '2', '4', '2'], 'time': [2799, 3600, 3900, 5282, 6201, 6258, 7116]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '1', '1', '3', '2', '4', '2', '3'], 'time': [2749, 3584, 3633, 5232, 6183, 6226, 7099, 7134, 7166]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 24]","[5680, 671, 666]",0,0,31,"[None, None, None]","['', 2, 4, -48, 24, -4, -4, -24, 24, 2, -4, 24, -24]",1068364,13666,mouselab-mdp,False
5c85883136f2450001c86ba9,8,"[10695, 12142, 13321]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '1', '9', '11', '12'], 'time': [3939, 5242, 6194, 7419, 8541]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '1', '9', '11', '10', '12'], 'time': [3665, 4947, 5866, 7133, 8100, 8192]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '5', '1', '9', '11', '10', '12'], 'time': [1313, 3631, 4864, 5797, 7052, 8049, 8149, 9098]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[8568, 922, 671]",0,0,56,"[None, None, None]","['', -2, -8, -24, -48, -2, -4, 48, -48, 4, 4, -48, 48]",1083828,15345,mouselab-mdp,False
5c85883136f2450001c86ba9,9,"[11666, 12755, 13754]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5', '1', '3', '4', '8'], 'time': [3019, 4734, 6451, 7690, 9642]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '1', '2', '3', '2', '4', '2', '7', '8'], 'time': [2490, 2589, 4256, 5842, 6206, 7258, 7406, 8506, 8609, 9472]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '1', '2', '3', '2', '4', '2', '7', '8'], 'time': [1620, 2523, 4122, 5824, 5889, 7222, 7322, 8330, 8539, 8639, 10104]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[9799, 564, 460]",0,0,58,"[None, None, None]","['', 2, -4, -24, 24, 2, 8, 48, 48, 2, -8, 48, -24]",1100642,16183,mouselab-mdp,False
5c85883136f2450001c86ba9,10,"[19577, 20522, 21522]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['5', '1', '4', '9', '12', '3', '11'], 'time': [4374, 5868, 7611, 9340, 10716, 12402, 13988]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '5', '1', '4', '9', '12', '12', '3', '2', '11'], 'time': [3763, 4035, 5528, 7363, 8862, 9947, 10418, 11962, 13245, 13647]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '5', '5', '1', '4', '9', '12', '12', '9', '1', '3', '2', '11', '4'], 'time': [1247, 1280, 3731, 3830, 5445, 6755, 8729, 9886, 9979, 11780, 11854, 11913, 13178, 13280, 16864, 16897]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 24]","[17513, 424, 456]",0,0,32,"[None, None, None]","['', 2, 8, -48, 24, -4, 8, 48, -24, 2, 8, 24, 24]",1123836,23050,mouselab-mdp,False
5c85883136f2450001c86ba9,11,"[5391, 6750, 8109]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['5', '7'], 'time': [2420, 3616]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '7'], 'time': [2239, 3189, 3322]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '0', '5', '6', '7'], 'time': [1237, 1572, 3138, 3226, 4140]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[3630, 833, 833]",0,0,59,"[None, None, None]","['', -2, 4, -48, -48, 4, 4, 48, -48, 2, 8, 24, 48]",1136736,12743,mouselab-mdp,False
5c85883136f2450001c86ba9,12,"[18417, 19404, 20347]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['9', '11', '12', '5', '1', '3', '7', '8', '4'], 'time': [4012, 5291, 6832, 7962, 9827, 11306, 13091, 14706, 15900]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11', '10', '12', '0', '5', '1', '3', '7', '6', '8', '8', '4', '2'], 'time': [3758, 4757, 4906, 6307, 6391, 7608, 7641, 9624, 10741, 12757, 13992, 14040, 14137, 15524, 16375]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '5', '0', '0', '9', '10', '11', '10', '12', '0', '5', '1', '3', '7', '6', '8', '8', '5', '1', '4', '2', '3'], 'time': [2357, 2407, 2455, 3674, 4690, 4875, 6273, 6358, 7530, 7624, 9426, 10673, 12658, 13958, 14024, 14091, 15358, 15424, 15482, 16358, 16409, 16440]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 24]","[15224, 467, 420]",0,0,16,"[None, None, None]","['', -4, -4, -24, -48, -4, 8, -24, -48, 4, -8, 24, -24]",1159200,22325,mouselab-mdp,False
